Date,Temperature
16-04-2010,27.020254284072692
17-04-2010,34.43092950605265
18-04-2010,25.872889064159196
19-04-2010,26.28775195361382
20-04-2010,24.627770421169163
21-04-2010,15.406143923504793
22-04-2010,24.867430622753915
23-04-2010,25.301151049705133
24-04-2010,37.316210562426434
25-04-2010,24.038195176094387
26-04-2010,26.507736711668063
27-04-2010,24.826441151473784
28-04-2010,19.15660981190234
29-04-2010,30.714114072575104
30-04-2010,28.759665163433873
01-05-2010,28.955159735215233
02-05-2010,20.453062726026303
03-05-2010,32.013971554680495
04-05-2010,17.990744686038596
05-05-2010,27.934285469001352
06-05-2010,35.952278129049894
07-05-2010,20.04731837434656
08-05-2010,22.16851135198614
09-05-2010,25.498256825438204
10-05-2010,22.482621729419005
11-05-2010,17.246682844669337
12-05-2010,25.342814874030136
13-05-2010,19.688481431369475
14-05-2010,27.36796215317591
15-05-2010,20.402878828830985
16-05-2010,32.74967203
17-05-2010,21.083733538318814
18-05-2010,23.38969241897162
19-05-2010,29.067586086848348
20-05-2010,18.845678417830225
21-05-2010,26.137299673020646
22-05-2010,31.53571377141214
23-05-2010,16.96258382719386
24-05-2010,25.92316929266152
25-05-2010,26.299413971242117
26-05-2010,28.90911435888655
27-05-2010,18.81524644560959
28-05-2010,18.397716934578618
29-05-2010,27.60970782808449
30-05-2010,26.48492336616593
31-05-2010,26.252464251729382
01-06-2010,26.732241047484877
02-06-2010,21.599876392107547
03-06-2010,26.161268485805017
04-06-2010,26.465362366493405
05-06-2010,21.42824290986816
06-06-2010,34.328872555723784
07-06-2010,27.36916460455894
08-06-2010,19.043482513986756
09-06-2010,28.28276804316915
10-06-2010,20.126591648863393
11-06-2010,28.93542301871226
12-06-2010,30.79297789503702
13-06-2010,20.89658840824145
14-06-2010,29.81688064622161
15-06-2010,27.06390463468249
16-06-2010,29.11030079997245
17-06-2010,34.48396491326974
18-06-2010,23.773059419985646
19-06-2010,21.23131917821255
20-06-2010,20.552427851872384
21-06-2010,20.920948575172808
22-06-2010,24.614491452929478
23-06-2010,26.70575987408322
24-06-2010,26.383453996650097
25-06-2010,29.13591624518012
26-06-2010,25.065009459389536
27-06-2010,32.26767038578659
28-06-2010,23.67671583381022
29-06-2010,38.600845832948096
30-06-2010,28.12833673882503
01-07-2010,20.714212217918586
02-07-2010,19.64553750969444
03-07-2010,27.412362076215928
04-07-2010,23.882686073370746
05-07-2010,28.57000247046046
06-07-2010,27.366188122867726
07-07-2010,24.635855436715637
08-07-2010,20.766031409657977
09-07-2010,17.425763876570677
10-07-2010,22.767425239664895
11-07-2010,29.28199397161736
12-07-2010,26.07046872065102
13-07-2010,18.771306106440058
14-07-2010,25.86590462925591
15-07-2010,26.926586898644185
16-07-2010,20.580712818994336
17-07-2010,25.76862552972764
18-07-2010,25.29104359
19-07-2010,19.285148510846884
20-07-2010,26.788936801741418
21-07-2010,27.80392263184117
22-07-2010,30.415256215876383
23-07-2010,30.269010260174515
24-07-2010,18.111653160214544
25-07-2010,20.310874800424386
26-07-2010,27.57517634
27-07-2010,27.568929754561044
28-07-2010,27.575238431530238
29-07-2010,44.26365745327361
30-07-2010,27.854452553465833
31-07-2010,30.677828200902994
01-08-2010,29.770008817466014
02-08-2010,28.25695625652899
03-08-2010,23.42365377679827
04-08-2010,28.794846102466337
05-08-2010,21.13587392731214
06-08-2010,23.815906966299956
07-08-2010,22.573182260854484
08-08-2010,25.409370696931614
09-08-2010,36.573292833367546
10-08-2010,15.66367403704126
11-08-2010,28.43130095187257
12-08-2010,16.936420644051744
13-08-2010,22.640340671052833
14-08-2010,30.444752984836832
15-08-2010,25.321400095477316
16-08-2010,19.61127611035347
17-08-2010,21.42348145370016
18-08-2010,28.39798874467338
19-08-2010,21.34816684141432
20-08-2010,26.082292947909874
21-08-2010,25.22785919951907
22-08-2010,21.741998261970913
23-08-2010,35.719720446626624
24-08-2010,28.169595111590056
25-08-2010,14.874287066711965
26-08-2010,25.93227157384714
27-08-2010,21.69106767615806
28-08-2010,29.26216667398112
29-08-2010,21.037396307836495
30-08-2010,24.426317792665504
31-08-2010,27.524936394902287
01-09-2010,29.328775970850607
02-09-2010,18.998517964721117
03-09-2010,23.327493820795258
04-09-2010,22.62527344419522
05-09-2010,21.73335383713144
06-09-2010,33.82727120140548
07-09-2010,27.024908554804778
08-09-2010,18.695580228324772
09-09-2010,29.58930973527388
10-09-2010,35.610780985063165
11-09-2010,30.162326302755734
12-09-2010,17.403150170229935
13-09-2010,22.578829635668743
14-09-2010,31.334555745933113
15-09-2010,21.461652671906094
16-09-2010,27.219097140731144
17-09-2010,28.873170267146683
18-09-2010,20.365347642109583
19-09-2010,24.70237322
20-09-2010,8.793663299654636
21-09-2010,19.878061793328552
22-09-2010,23.73715924
23-09-2010,18.761084090175753
24-09-2010,33.16205651965818
25-09-2010,17.849293110196836
26-09-2010,22.799777566515083
27-09-2010,25.653702886430455
28-09-2010,32.20636644533058
29-09-2010,17.82068924
30-09-2010,30.815818760774796
01-10-2010,25.051165305097935
02-10-2010,20.092456744760245
03-10-2010,27.310517371316354
04-10-2010,25.99529847786735
05-10-2010,21.998915614206027
06-10-2010,25.349010424950094
07-10-2010,23.07343202
08-10-2010,25.56758672625624
09-10-2010,28.310653372605234
10-10-2010,32.93008408072676
11-10-2010,18.810922505865754
12-10-2010,35.665166873281336
13-10-2010,15.239561002387491
14-10-2010,24.241074524822082
15-10-2010,27.941586032422883
16-10-2010,26.404959338675162
17-10-2010,21.88650240089703
18-10-2010,23.959388748213623
19-10-2010,22.534995326705836
20-10-2010,22.053176215278942
21-10-2010,29.248010485105123
22-10-2010,26.785077429825236
23-10-2010,21.535452023696728
24-10-2010,29.497999377166252
25-10-2010,26.536497604383047
26-10-2010,29.06431059
27-10-2010,28.14814420961806
28-10-2010,20.855024945389637
29-10-2010,22.199094799015153
30-10-2010,28.736468025616308
31-10-2010,28.051851327167324
01-11-2010,24.89549203017926
02-11-2010,25.58663691654391
03-11-2010,31.388324478942124
04-11-2010,22.04214305582085
05-11-2010,27.735486905850188
06-11-2010,23.98903673783053
07-11-2010,23.91159398
08-11-2010,30.49388425993595
09-11-2010,29.12708174494015
10-11-2010,29.067548180003193
11-11-2010,31.527394035771646
12-11-2010,25.105019208163796
13-11-2010,28.40976485647482
14-11-2010,23.44866621703272
15-11-2010,26.62083176244221
16-11-2010,24.349284728161578
17-11-2010,25.48497982496359
18-11-2010,27.97578512718457
19-11-2010,20.908896583832636
20-11-2010,35.46193638
21-11-2010,19.96991309250149
22-11-2010,18.92905693606134
23-11-2010,30.790554367500338
24-11-2010,28.95831346981468
25-11-2010,28.120599085260775
26-11-2010,28.14172755
27-11-2010,24.938766135765427
28-11-2010,20.51372814257084
29-11-2010,25.37902279096863
30-11-2010,21.61419144243944
01-12-2010,29.875598667088756
02-12-2010,24.264713092489306
03-12-2010,20.872514016037442
04-12-2010,23.393070791735035
05-12-2010,27.06465727137812
06-12-2010,22.181377235980126
07-12-2010,20.888898022167844
08-12-2010,26.218436057459563
09-12-2010,26.224832855543614
10-12-2010,22.46528412314435
11-12-2010,22.644808471908387
12-12-2010,26.16024968678818
13-12-2010,17.75957829251338
14-12-2010,17.962681128117225
15-12-2010,21.40777889373782
16-12-2010,23.932764241440765
17-12-2010,26.554537827990025
18-12-2010,32.37678108474776
19-12-2010,29.288298116010097
20-12-2010,24.200307350182864
21-12-2010,24.904918960486555
22-12-2010,19.987353176810956
23-12-2010,24.90743432003805
24-12-2010,23.55670680539931
25-12-2010,26.613592801690448
26-12-2010,20.863845282238387
27-12-2010,27.596732571205862
28-12-2010,32.66369456501289
29-12-2010,24.456199257715713
30-12-2010,27.008558610494706
31-12-2010,28.450719958555563
01-01-2011,22.993897640570818
02-01-2011,26.120462409052084
03-01-2011,25.062962003908975
04-01-2011,25.48838049274416
05-01-2011,21.13495108072267
06-01-2011,25.122550871294713
07-01-2011,27.489991456227248
08-01-2011,32.25571803897521
09-01-2011,29.796354130426035
10-01-2011,35.76591228755778
11-01-2011,21.163262185559752
12-01-2011,29.361603183603393
13-01-2011,25.91671002869176
14-01-2011,35.94901466608836
15-01-2011,20.958508573224243
16-01-2011,20.801390789096118
17-01-2011,22.00303677277989
18-01-2011,14.380521378450965
19-01-2011,22.371224891596196
20-01-2011,21.20433669223151
21-01-2011,25.75196893238104
22-01-2011,26.708779878885796
23-01-2011,34.38085419607943
24-01-2011,29.75211919093025
25-01-2011,22.115481721687985
26-01-2011,20.50792664325821
27-01-2011,27.459595857532527
28-01-2011,18.398833964896788
29-01-2011,34.157293829271765
30-01-2011,30.897200603606436
31-01-2011,22.654121739476476
01-02-2011,16.434327354545612
02-02-2011,31.769361870827062
03-02-2011,24.42730077373691
04-02-2011,31.189081559867308
05-02-2011,17.027861706028165
06-02-2011,22.003124885231134
07-02-2011,25.026218498590914
08-02-2011,25.23490296882371
09-02-2011,22.74967264260378
10-02-2011,28.114249661737492
11-02-2011,19.661897853087027
12-02-2011,24.288102574893532
13-02-2011,25.601478158559495
14-02-2011,27.572194170293745
15-02-2011,28.55807439044445
16-02-2011,19.376789540810655
17-02-2011,17.32942914632189
18-02-2011,31.388384109492545
19-02-2011,26.661570059897958
20-02-2011,21.25756731721723
21-02-2011,32.75575987761262
22-02-2011,25.578373171464293
23-02-2011,30.896485920319133
24-02-2011,25.337592407050543
25-02-2011,35.303739624409936
26-02-2011,33.77670421221602
27-02-2011,23.75517925760463
28-02-2011,29.85785475477178
01-03-2011,28.226879747925736
02-03-2011,31.843157787661745
03-03-2011,20.17538269709948
04-03-2011,28.430257299992196
05-03-2011,30.29212243424794
06-03-2011,16.20630256788443
07-03-2011,19.083707436671126
08-03-2011,14.803839111199498
09-03-2011,23.652965827777212
10-03-2011,28.58771127897981
11-03-2011,32.51178526048014
12-03-2011,25.370473902098876
13-03-2011,33.14307772785646
14-03-2011,18.099492708925542
15-03-2011,16.483087803224226
16-03-2011,24.722261505516904
17-03-2011,26.920327244696537
18-03-2011,24.836526259529535
19-03-2011,14.662789499800617
20-03-2011,24.55439980243606
21-03-2011,18.477652497475734
22-03-2011,28.348362744150194
23-03-2011,26.83299123048424
24-03-2011,20.300601068363225
25-03-2011,22.430665413316532
26-03-2011,19.70393239055524
27-03-2011,24.68660451363414
28-03-2011,29.775711602506192
29-03-2011,20.07136976832228
30-03-2011,27.520232577589223
31-03-2011,22.348711908137794
01-04-2011,21.03563583868828
02-04-2011,24.464848200227213
03-04-2011,19.82378838790313
04-04-2011,22.23175347326409
05-04-2011,19.010610537055758
06-04-2011,34.82362566458195
07-04-2011,25.176317759858645
08-04-2011,21.50137246003707
09-04-2011,26.06989955367111
10-04-2011,24.43835975154585
11-04-2011,23.895152002333884
12-04-2011,28.070833500217127
13-04-2011,28.787538550236526
14-04-2011,22.34749426194736
15-04-2011,22.1209088
16-04-2011,23.62474151424178
17-04-2011,13.490394176322075
18-04-2011,17.42404468900724
19-04-2011,31.834371337222624
20-04-2011,33.22483856750642
21-04-2011,23.75481980221811
22-04-2011,27.882784815278832
23-04-2011,26.556250772717682
24-04-2011,40.39440404227619
25-04-2011,30.597874557172883
26-04-2011,24.360412042596167
27-04-2011,20.22229779699787
28-04-2011,16.96776839871214
29-04-2011,26.017318179336115
30-04-2011,21.218246273578483
01-05-2011,17.88873145201163
02-05-2011,21.767135578787368
03-05-2011,19.592259981928024
04-05-2011,33.43570817536282
05-05-2011,29.408198784747253
06-05-2011,24.960136793416915
07-05-2011,32.39972069445013
08-05-2011,25.38684153823809
09-05-2011,20.69357899335868
10-05-2011,32.61562038634828
11-05-2011,27.694550218423295
12-05-2011,19.81376922836772
13-05-2011,24.04830660958196
14-05-2011,20.621908733076214
15-05-2011,18.086001345178317
16-05-2011,29.630887737658206
17-05-2011,34.54708320235065
18-05-2011,18.007162130904295
19-05-2011,27.814846183452854
20-05-2011,21.746787154390866
21-05-2011,22.56437308117652
22-05-2011,22.038030378805654
23-05-2011,20.68004615160092
24-05-2011,25.242608139724133
25-05-2011,20.84524941794481
26-05-2011,26.352284128899193
27-05-2011,24.748809452754315
28-05-2011,23.80525976566795
29-05-2011,20.46218168979201
30-05-2011,22.116143347158335
31-05-2011,28.77695612912878
01-06-2011,27.504585938121902
02-06-2011,20.112223776007244
03-06-2011,25.49666152714613
04-06-2011,28.756935616858947
05-06-2011,16.652973594393142
06-06-2011,27.716800961899676
07-06-2011,21.686881205270765
08-06-2011,27.852993342965796
09-06-2011,21.183704217287417
10-06-2011,15.975589496677404
11-06-2011,16.862287810584185
12-06-2011,25.24042473330691
13-06-2011,26.29861250860741
14-06-2011,20.478416874477958
15-06-2011,28.19296229388687
16-06-2011,16.69239969
17-06-2011,24.66960100676342
18-06-2011,18.944919001187717
19-06-2011,21.740819460989204
20-06-2011,25.23699335658207
21-06-2011,20.69793317358024
22-06-2011,23.077222278850872
23-06-2011,30.03146405
24-06-2011,22.115540652384254
25-06-2011,29.17846056032571
26-06-2011,19.351465726711908
27-06-2011,27.649020889576413
28-06-2011,32.207843103289505
29-06-2011,12.641777499363553
30-06-2011,21.015523722647615
01-07-2011,27.88536064
02-07-2011,23.984773069785035
03-07-2011,26.855729366856544
04-07-2011,21.980074066420897
05-07-2011,25.43294894
06-07-2011,24.221613823039604
07-07-2011,30.838910308299035
08-07-2011,26.272104216506065
09-07-2011,26.68801331037601
10-07-2011,22.940615169387662
11-07-2011,22.561968879637533
12-07-2011,22.837209060901895
13-07-2011,26.972260711891483
14-07-2011,22.895077595898684
15-07-2011,26.448874284482066
16-07-2011,35.37700399322719
17-07-2011,29.355623517158463
18-07-2011,23.369882339160796
19-07-2011,31.006069610819722
20-07-2011,22.959623134892244
21-07-2011,14.80937732411073
22-07-2011,19.95956844541298
23-07-2011,15.646040394870722
24-07-2011,23.24243257979346
25-07-2011,25.092091895947757
26-07-2011,33.382186561376415
27-07-2011,26.634636868820813
28-07-2011,23.90449735595568
29-07-2011,29.147027905917447
30-07-2011,13.944323454960575
31-07-2011,26.178072790542828
01-08-2011,28.854325969434832
02-08-2011,17.607068771100792
03-08-2011,30.718770216034645
04-08-2011,26.69248203747207
05-08-2011,22.923560430495993
06-08-2011,28.163909330531425
07-08-2011,36.35346428902198
08-08-2011,25.909331275292477
09-08-2011,26.24110293150168
10-08-2011,22.70319550229878
11-08-2011,20.75077815267604
12-08-2011,29.151679082721227
13-08-2011,20.719580870455665
14-08-2011,25.357831186096963
15-08-2011,22.611712766174417
16-08-2011,27.39489912873196
17-08-2011,26.66831052643474
18-08-2011,30.187699721289498
19-08-2011,22.449918005726264
20-08-2011,23.650625323533145
21-08-2011,20.106181421088465
22-08-2011,22.77853369961944
23-08-2011,26.88650246522426
24-08-2011,28.78494308322676
25-08-2011,20.389173379111874
26-08-2011,29.3480296
27-08-2011,31.778189294024756
28-08-2011,27.067174516118506
29-08-2011,34.38397906279033
30-08-2011,21.131054004482134
31-08-2011,18.776726483442914
01-09-2011,16.106398755478608
02-09-2011,32.480221557445915
03-09-2011,28.27182828177029
04-09-2011,24.722076645447725
05-09-2011,26.399843131599102
06-09-2011,19.372554763508116
07-09-2011,37.228759898084135
08-09-2011,25.646105909876137
09-09-2011,25.546973973024464
10-09-2011,28.62883311949346
11-09-2011,27.405046158683568
12-09-2011,26.119420121395656
13-09-2011,21.04762772277344
14-09-2011,27.357341785679978
15-09-2011,34.41012248237517
16-09-2011,31.727100230774887
17-09-2011,32.965933133196984
18-09-2011,22.443921617844076
19-09-2011,20.051975898707095
20-09-2011,24.37106539950176
21-09-2011,25.278624561443472
22-09-2011,30.470957592354743
23-09-2011,16.537676851425903
24-09-2011,32.64775159730307
25-09-2011,24.209960507105052
26-09-2011,22.86559465
27-09-2011,19.93947812369916
28-09-2011,16.725716640671152
29-09-2011,29.115852919809573
30-09-2011,25.36658983594202
01-10-2011,18.55019550129473
02-10-2011,18.52460613968192
03-10-2011,23.32107650354936
04-10-2011,33.34510762644696
05-10-2011,23.702043243181976
06-10-2011,17.48428523440947
07-10-2011,23.77128467957028
08-10-2011,23.636382151261646
09-10-2011,11.515566785292142
10-10-2011,24.72852566741094
11-10-2011,23.84532734895661
12-10-2011,28.48103182406709
13-10-2011,34.244780474726724
14-10-2011,30.632825147738785
15-10-2011,23.655556547225846
16-10-2011,19.467370456291647
17-10-2011,37.86679902
18-10-2011,25.29609217007244
19-10-2011,25.06964645956473
20-10-2011,24.879374564449982
21-10-2011,25.990423803839274
22-10-2011,24.278197940380288
23-10-2011,22.131689965598817
24-10-2011,22.26570529379804
25-10-2011,24.836233648920008
26-10-2011,22.282876144331176
27-10-2011,21.435771086614178
28-10-2011,25.532151138459483
29-10-2011,23.725113912895722
30-10-2011,32.51996494291345
31-10-2011,11.745150958034941
01-11-2011,30.45753425961231
02-11-2011,31.230425962488145
03-11-2011,14.633048837959253
04-11-2011,23.286562029598258
05-11-2011,23.142795670021044
06-11-2011,17.962441526410892
07-11-2011,21.110916562045624
08-11-2011,19.447120772670857
09-11-2011,33.761352217118116
10-11-2011,29.678391965737305
11-11-2011,31.357775474970794
12-11-2011,28.608360320216175
13-11-2011,19.354741143913856
14-11-2011,22.37739866860113
15-11-2011,27.44687280613959
16-11-2011,18.889360955540273
17-11-2011,28.56499215086194
18-11-2011,23.798373009209325
19-11-2011,23.125895962252013
20-11-2011,28.554799841017456
21-11-2011,27.22131656
22-11-2011,23.19516917
23-11-2011,30.79664901682124
24-11-2011,19.594683362000513
25-11-2011,28.07967803472132
26-11-2011,27.96550628984192
27-11-2011,23.452267803430047
28-11-2011,26.63066511121059
29-11-2011,18.744432118073483
30-11-2011,29.620135096034506
01-12-2011,24.075489317785056
02-12-2011,22.386384897404803
03-12-2011,30.245046129184445
04-12-2011,21.478281547286205
05-12-2011,17.957693518182204
06-12-2011,17.216854132380483
07-12-2011,28.030049756728197
08-12-2011,18.597853237518585
09-12-2011,33.77397090992182
10-12-2011,14.59035296058139
11-12-2011,33.48228184145019
12-12-2011,26.05508733601309
13-12-2011,24.516434440648037
14-12-2011,22.275404565955252
15-12-2011,26.995680571760353
16-12-2011,24.81182648787576
17-12-2011,30.516509410082605
18-12-2011,25.571138243310198
19-12-2011,25.75150880730939
20-12-2011,23.18193893893072
21-12-2011,24.715271881394663
22-12-2011,26.539008844460295
23-12-2011,16.449158036716874
24-12-2011,18.259072889471433
25-12-2011,28.716320470113576
26-12-2011,25.854327190639708
27-12-2011,24.080083318236603
28-12-2011,25.092169665326967
29-12-2011,26.737908526808354
30-12-2011,22.301201598453193
31-12-2011,21.108476372988438
01-01-2012,25.979226275488408
02-01-2012,20.10813611192484
03-01-2012,27.041263778572358
04-01-2012,16.48708198
05-01-2012,30.14577818662822
06-01-2012,27.362987412065216
07-01-2012,26.28014867156938
08-01-2012,29.91345491972757
09-01-2012,33.32737222231288
10-01-2012,30.07185032509065
11-01-2012,15.795628843341774
12-01-2012,18.602115166321493
13-01-2012,21.875907111521606
14-01-2012,25.13045525105417
15-01-2012,27.588295102345615
16-01-2012,21.371280934232672
17-01-2012,25.93383382238539
18-01-2012,21.22308533823339
19-01-2012,21.942410985040258
20-01-2012,17.96669451575889
21-01-2012,20.38383376944548
22-01-2012,18.24157697191833
23-01-2012,20.120633735113337
24-01-2012,30.268208983039198
25-01-2012,20.253005555840286
26-01-2012,38.161910324186955
27-01-2012,27.466589504404446
28-01-2012,25.92418061847437
29-01-2012,20.708211099093933
30-01-2012,28.501549397044958
31-01-2012,22.12181086881113
01-02-2012,25.610049073226808
02-02-2012,37.800422691343975
03-02-2012,24.51970050137675
04-02-2012,30.74636663142838
05-02-2012,21.48411787437056
06-02-2012,24.82505754751519
07-02-2012,33.85400317817755
08-02-2012,21.865164711061162
09-02-2012,34.062242789984644
10-02-2012,28.538759677277376
11-02-2012,22.18766612052866
12-02-2012,28.162038695277605
13-02-2012,29.86277224813365
14-02-2012,28.10904981108598
15-02-2012,17.148876400547717
16-02-2012,21.364314120875658
17-02-2012,23.762406822242475
18-02-2012,24.62783285449977
19-02-2012,28.103360487753392
20-02-2012,25.888505004666268
21-02-2012,18.323278206449494
22-02-2012,26.900989255029817
23-02-2012,28.052928726419115
24-02-2012,27.79895224
25-02-2012,30.403903627773108
26-02-2012,29.16961077274452
27-02-2012,27.295900396142184
28-02-2012,24.649171442706766
29-02-2012,16.69519533242004
01-03-2012,27.148091095662927
02-03-2012,26.038438435815557
03-03-2012,26.357894185976868
04-03-2012,18.616257120898453
05-03-2012,19.594717297958688
06-03-2012,30.26576426666452
07-03-2012,24.802224230716725
08-03-2012,28.40750348686312
09-03-2012,25.141591880652307
10-03-2012,25.148780697478728
11-03-2012,29.691419029879988
12-03-2012,22.41977635891313
13-03-2012,25.480603884704916
14-03-2012,22.688623556474788
15-03-2012,22.82751886283842
16-03-2012,23.454139382656802
17-03-2012,26.110668858168566
18-03-2012,22.606256891682612
19-03-2012,31.278780627867604
20-03-2012,20.52696348890248
21-03-2012,24.065641779193204
22-03-2012,22.801344708629124
23-03-2012,32.23488942176866
24-03-2012,25.982773882557872
25-03-2012,30.159222697343175
26-03-2012,17.57219813481514
27-03-2012,26.335251329346296
28-03-2012,29.448153978117183
29-03-2012,25.41141994637712
30-03-2012,30.327401875326757
31-03-2012,22.41355774949814
01-04-2012,32.0467372
02-04-2012,36.49449061809625
03-04-2012,23.185807197801704
04-04-2012,22.77248739299614
05-04-2012,32.26692239
06-04-2012,32.89786072865356
07-04-2012,22.385699864233658
08-04-2012,22.899065914520712
09-04-2012,23.591076955697464
10-04-2012,18.277747444828613
11-04-2012,20.40674026757901
12-04-2012,19.97929616623966
13-04-2012,21.161012174479357
14-04-2012,24.826575563066093
15-04-2012,26.171073662682602
16-04-2012,32.75250246407038
17-04-2012,20.008229796306047
18-04-2012,29.921611992382918
19-04-2012,23.930055778872454
20-04-2012,24.752681451737836
21-04-2012,28.37409746083302
22-04-2012,19.386389892188507
23-04-2012,26.912048730920255
24-04-2012,25.83226104106528
25-04-2012,27.462256320040744
26-04-2012,26.44584321953909
27-04-2012,37.276500699554475
28-04-2012,21.81130007874342
29-04-2012,22.345015224990913
30-04-2012,21.88429736787618
01-05-2012,22.222614404198726
02-05-2012,21.81306436346741
03-05-2012,30.94508265553776
04-05-2012,32.102521239949276
05-05-2012,22.14626853125262
06-05-2012,20.838222134478855
07-05-2012,27.35707778193202
08-05-2012,22.238884778595143
09-05-2012,28.164659088777555
10-05-2012,26.0146151
11-05-2012,17.42127942501384
12-05-2012,32.737526006650306
13-05-2012,33.97938836547761
14-05-2012,21.93605654757807
15-05-2012,23.061492200320078
16-05-2012,26.429326953624525
17-05-2012,26.672283949935125
18-05-2012,28.29272136336415
19-05-2012,35.05102269383175
20-05-2012,24.11526386252975
21-05-2012,21.00851377730773
22-05-2012,18.103403859927365
23-05-2012,21.345349800290403
24-05-2012,24.834365135631014
25-05-2012,33.97278931758894
26-05-2012,22.411943504819142
27-05-2012,26.118939758194493
28-05-2012,24.91788551963624
29-05-2012,30.94196636724042
30-05-2012,37.63466212936811
31-05-2012,22.345656135398396
01-06-2012,22.55280278740889
02-06-2012,30.22080438534536
03-06-2012,28.40945744813156
04-06-2012,34.23353662868017
05-06-2012,27.919640926629818
06-06-2012,23.203539546064704
07-06-2012,27.953274153461546
08-06-2012,30.543517902914537
09-06-2012,29.102410905986822
10-06-2012,27.53637015553649
11-06-2012,30.333373447945768
12-06-2012,30.846477952228362
13-06-2012,31.910794955187637
14-06-2012,28.243549437948214
15-06-2012,24.164409598415727
16-06-2012,25.733568432166614
17-06-2012,31.032544832541785
18-06-2012,20.91532164506382
19-06-2012,26.843366544364507
20-06-2012,23.033305938363196
21-06-2012,25.143724114674086
22-06-2012,31.392259313036494
23-06-2012,25.955495340099517
24-06-2012,25.232182740780743
25-06-2012,18.200719295100406
26-06-2012,28.731267830136105
27-06-2012,28.227420905705376
28-06-2012,35.81627362
29-06-2012,23.461108825234994
30-06-2012,26.095751638319694
01-07-2012,26.246918418553776
02-07-2012,32.887266398817374
03-07-2012,24.523522338065238
04-07-2012,26.395107628851697
05-07-2012,28.039482548582697
06-07-2012,25.93304561578179
07-07-2012,22.767831927247357
08-07-2012,25.97044996449154
09-07-2012,30.36815874929886
10-07-2012,19.8674235
11-07-2012,25.66484837073438
12-07-2012,21.499395925304135
13-07-2012,30.975233144624212
14-07-2012,17.384065476081126
15-07-2012,22.205390763642058
16-07-2012,26.886059375322603
17-07-2012,32.827620146171704
18-07-2012,24.67124869463506
19-07-2012,22.22400236653401
20-07-2012,34.40578534720295
21-07-2012,17.75993049791878
22-07-2012,14.005970216899591
23-07-2012,27.20007225026666
24-07-2012,22.489728878236946
